case_uid,target,tool,priority,priority_reason,case_kind,status_label,run_dir,run_id,mode,input_bc,input_ll,raw_artifact,raw_row_or_line,reported_file,reported_line,reported_column,location_validity,source_region,project_source_only,header_context,ir_function,ir_instruction,ir_line,ir_snippet,source_snippet,message,root_cause_hint,confidence,needs_manual_review,manual_verdict,evidence_files,notes
seahorn.libsndfile.O2g.001153,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1317,Target/libsndfile/src/ALAC/alac_encoder.c,800,4,valid,project_source,1,not_header,,,,"%138 = shufflevector <4 x i32> %137, <4 x i32> poison, <4 x i32> zeroinitializer, !dbg !6876"," 798: 		case 24:
 799: 			// convert 24-bit data to 32-bit for the predictor and extract the shifted off byte (s)
>800: 			for (indx = 0, indx2 = 0 ; indx < numSamples ; indx++, indx2 += stride)
 801: 			{
 802: 				p->mMixBufferU [indx] = inputBuffer [indx2] >> 8 ;",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ALAC/alac_encoder.c;source_resolution=exact;all_cases_case_id=1317;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ALAC/alac_encoder.c
seahorn.libsndfile.O2g.001154,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1318,Target/libsndfile/src/common.c,1399,29,valid,project_source,1,not_header,,,,"%20 = shufflevector <16 x i8> %19, <16 x i8> poison, <16 x i32> <i32 15, i32 14, i32 13, i32 12, i32 11, i32 10, i32 9, i32 8, i32 7, i32 6, i32 5, i32 4, i32 3, i32 2, i32 1, i32 0>, !dbg !6745"," 1397: 	{
 1398: 		len -- ;
>1399: 		cptr [len] = psf_isprint (cptr [len]) ? cptr [len] : '.' ;
 1400: 	}
 1401: 	while (len > 0) ;",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c;source_resolution=exact;all_cases_case_id=1318;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c
seahorn.libsndfile.O2g.001155,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1319,Target/libsndfile/src/common.c,1399,14,valid,project_source,1,not_header,,,,"%25 = shufflevector <16 x i8> %24, <16 x i8> poison, <16 x i32> <i32 15, i32 14, i32 13, i32 12, i32 11, i32 10, i32 9, i32 8, i32 7, i32 6, i32 5, i32 4, i32 3, i32 2, i32 1, i32 0>, !dbg !6755"," 1397: 	{
 1398: 		len -- ;
>1399: 		cptr [len] = psf_isprint (cptr [len]) ? cptr [len] : '.' ;
 1400: 	}
 1401: 	while (len > 0) ;",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c;source_resolution=exact;all_cases_case_id=1319;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c
seahorn.libsndfile.O2g.001156,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1320,Target/libsndfile/src/common.c,1399,29,valid,project_source,1,not_header,,,,"%50 = shufflevector <8 x i8> %49, <8 x i8> poison, <8 x i32> <i32 7, i32 6, i32 5, i32 4, i32 3, i32 2, i32 1, i32 0>, !dbg !6745"," 1397: 	{
 1398: 		len -- ;
>1399: 		cptr [len] = psf_isprint (cptr [len]) ? cptr [len] : '.' ;
 1400: 	}
 1401: 	while (len > 0) ;",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c;source_resolution=exact;all_cases_case_id=1320;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c
seahorn.libsndfile.O2g.001157,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1321,Target/libsndfile/src/common.c,1399,14,valid,project_source,1,not_header,,,,"%55 = shufflevector <8 x i8> %54, <8 x i8> poison, <8 x i32> <i32 7, i32 6, i32 5, i32 4, i32 3, i32 2, i32 1, i32 0>, !dbg !6755"," 1397: 	{
 1398: 		len -- ;
>1399: 		cptr [len] = psf_isprint (cptr [len]) ? cptr [len] : '.' ;
 1400: 	}
 1401: 	while (len > 0) ;",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c;source_resolution=exact;all_cases_case_id=1321;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c
seahorn.libsndfile.O2g.001158,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1322,Target/libsndfile/src/command.c,409,39,valid,project_source,1,not_header,,,,"%38 = insertelement <2 x double> poison, double %36, i64 0, !dbg !6772"," 407: 		return SF_FALSE ;
 408: 
>409: 	for (k = 0 ; k < psf->sf.channels ; k++)
 410: 		peaks [k] = psf->peak_info->peaks [k].value ;
 411: ",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/command.c;source_resolution=exact;all_cases_case_id=1322;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/command.c
seahorn.libsndfile.O2g.001159,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1323,Target/libsndfile/src/command.c,409,39,valid,project_source,1,not_header,,,,"%42 = insertelement <2 x double> poison, double %40, i64 0, !dbg !6772"," 407: 		return SF_FALSE ;
 408: 
>409: 	for (k = 0 ; k < psf->sf.channels ; k++)
 410: 		peaks [k] = psf->peak_info->peaks [k].value ;
 411: ",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/command.c;source_resolution=exact;all_cases_case_id=1323;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/command.c
seahorn.libsndfile.O2g.001160,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1324,Target/libsndfile/src/pcm.c,307,33,valid,project_source,1,not_header,,,,"%56 = insertelement <8 x i8> poison, i8 %48, i64 0, !dbg !7151"," 305: static inline void
 306: bet2s_array (const tribyte *src, int count, short *dest)
>307: {	for (int i = 0 ; i < count ; i++)
 308: 		dest [i] = BET2H_16_PTR (src [i].bytes) ;
 309: } /* bet2s_array */",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c;source_resolution=exact;all_cases_case_id=1324;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c
seahorn.libsndfile.O2g.001161,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1325,Target/libsndfile/src/pcm.c,307,33,valid,project_source,1,not_header,,,,"%82 = insertelement <8 x i8> poison, i8 %74, i64 0, !dbg !7151"," 305: static inline void
 306: bet2s_array (const tribyte *src, int count, short *dest)
>307: {	for (int i = 0 ; i < count ; i++)
 308: 		dest [i] = BET2H_16_PTR (src [i].bytes) ;
 309: } /* bet2s_array */",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c;source_resolution=exact;all_cases_case_id=1325;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c
seahorn.libsndfile.O2g.001162,libsndfile,seahorn,P1,ValidBitcodeSourceMappingNeedsSemanticReview,IRSourceSemanticCandidate,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix,run_20260322_101107_fixed_fullmatrix,term,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/CompilerResult/libsndfile/LLVM14-O2-g/artifacts/libsndfile_sndfile_convert_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log,1326,Target/libsndfile/src/pcm.c,301,33,valid,project_source,1,not_header,,,,"%56 = insertelement <8 x i8> poison, i8 %48, i64 0, !dbg !7151"," 299: static inline void
 300: let2s_array (const tribyte *src, int count, short *dest)
>301: {	for (int i = 0 ; i < count ; i++)
 302: 		dest [i] = LET2H_16_PTR (src [i].bytes) ;
 303: } /* let2s_array */",Possible read of undefined value at,optimized_ir_undefined_read_mapping_candidate,0.65,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/summary/all_cases.csv;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/sea.term.stderr.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/seahorn/seahorn-O2-g/result/run_20260322_101107_fixed_fullmatrix/report/final_report.md,resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c;source_resolution=exact;all_cases_case_id=1326;all_cases_step=16;all_cases_name=term;collected_from=all_cases.undefined_read_block;resolved_source=/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c
